ride_type,ride_category,status,tip,surge,duration,distance,pickup_address,dropoff_address,pickup_zip,dropoff_zip,earnings,ride_start,ride_end
UberX,TRIP,COMPLETED,7.0,3.0,1289,5.9,"N Paulina St, Chicago, IL 60622-3855, US","N Rockwell St, Chicago, IL 60625, US",60622,60625,21.47,2024-04-05 12:55:27,2024-04-05 13:16:56
UberX,TRIP,COMPLETED,0.0,1.75,266,0.6,"N Milwaukee Ave, Chicago, IL 60642-4019, US","N Milwaukee Ave, Chicago, IL 60622, US",60642,60622,4.76,2024-04-05 12:49:32,2024-04-05 12:53:58
UberX,TRIP,COMPLETED,5.19,0.0,2127,14.9,"N Hoyne Ave, Chicago, IL 60645, US","W Ogden Ave, Chicago, IL 60612-3714, US",60645,60612,21.9,2024-04-05 10:09:46,2024-04-05 10:45:13
UberX,TRIP,COMPLETED,0.0,0.0,724,7.4,"W Rochford St, Chicago, IL 60607, US","W Madison St, Chicago, IL 60644-4033, US",60607,60644,8.89,2024-04-05 00:13:48,2024-04-05 00:25:52
UberX,TRIP,COMPLETED,10.0,0.0,1449,7.6,"N Broadway, Chicago, IL 60613, US","S Clark St, Chicago, IL 60605-2191, US",60613,60605,19.94,2024-04-04 23:53:50,2024-04-05 00:17:59
UberX,TRIP,COMPLETED,2.0,0.0,643,4.4,"N Clark St, Chicago, IL 60640, US","W Surf St, Chicago, IL 60657-6105, US",60640,60657,8.68,2024-04-04 23:26:50,2024-04-04 23:37:33
UberX,TRIP,COMPLETED,3.0,0.0,269,1.2,"N Clark St, Chicago, IL 60640-2114, US","W Lawrence Ave, Chicago, IL 60640-5025, US",60640,60640,6.16,2024-04-04 23:17:27,2024-04-04 23:21:56
UberX,TRIP,COMPLETED,3.0,0.0,175,0.4,"N Clark St, Chicago, IL 60640, US","W Bryn Mawr Ave, Chicago, IL 60660, US",60640,60660,6.01,2024-04-04 23:17:02,2024-04-04 23:19:57
UberX,TRIP,COMPLETED,3.0,0.0,661,3.5,"N Marine Dr, Chicago, IL 60613-2311, US","W Olive Ave, Chicago, IL 60660-4132, US",60613,60660,8.05,2024-04-04 23:01:05,2024-04-04 23:12:06
UberX,TRIP,COMPLETED,1.0,0.0,215,0.5,"W Montrose Ave, Chicago, IL 60613, US","N Marine Dr, Chicago, IL 60613-1700, US",60613,60613,4.01,2024-04-04 22:55:36,2024-04-04 22:59:11
UberX,TRIP,COMPLETED,0.0,0.0,546,1.8,"N Clark St, Chicago, IL 60657-5207, US","N Hazel St, Chicago, IL 60613-2482, US",60657,60613,4.75,2024-04-04 22:45:27,2024-04-04 22:54:33
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"N Lakeview Ave, Chicago, IL 60614-1804, US","N Lakeview Ave, Chicago, IL 60614-1804, US",60614,60614,0.0,2024-04-04 22:26:28,2024-04-04 22:26:28
UberX,TRIP,COMPLETED,0.0,0.0,522,1.8,"N Southport Ave, Chicago, IL 60657-3225, US","N Lakeview Ave, Chicago, IL 60614-1808, US",60657,60614,4.1,2024-04-04 22:14:37,2024-04-04 22:23:19
UberX,TRIP,COMPLETED,0.0,0.0,925,3.6,"N Lincoln Ave, Chicago, IL 60625-2222, US","N Southport Ave, Chicago, IL 60657, US",60625,60657,7.21,2024-04-04 21:58:57,2024-04-04 22:14:22
Comfort,TRIP,COMPLETED,9.81,0.0,1296,5.1,"W Fullerton Ave, Chicago, IL 60647, US","N Lincoln Ave, Chicago, IL 60625, US",60647,60625,21.64,2024-04-04 21:33:56,2024-04-04 21:55:32
UberX,TRIP,COMPLETED,1.0,0.0,251,0.9,"N California Ave, Chicago, IL 60647, US","N Maplewood Ave, Chicago, IL 60647-3145, US",60647,60647,4.5,2024-04-04 21:28:13,2024-04-04 21:32:24
UberX Share,CT,COMPLETED,0.0,0.0,255,0.9,"W Belmont Ave, Chicago, IL 60618, US","N Sacramento Ave, Chicago, IL 60618-7718, US",60618,60618,4.04,2024-04-04 21:14:54,2024-04-04 21:19:09
UberX,TRIP,COMPLETED,0.0,0.0,1102,4.9,"N Clark St, Chicago, IL 60640-2828, US","N Kimball Ave, Chicago, IL 60618-6821, US",60640,60618,10.67,2024-04-04 20:58:11,2024-04-04 21:16:33
UberX,TRIP,COMPLETED,0.0,0.0,1840,10.3,"N Western Ave, Chicago, IL 60625, US","S Wabash Ave, Chicago, IL 60605-2807, US",60625,60605,13.41,2024-04-04 10:14:18,2024-04-04 10:44:58
UberX,TRIP,COMPLETED,0.0,1.0,284,1.1,"N Damen Ave, Chicago, IL 60618-3059, US","N Lincoln Ave, Chicago, IL 60625, US",60618,60625,4.83,2024-04-04 10:01:57,2024-04-04 10:06:41
UberX,TRIP,COMPLETED,12.56,1.25,1327,8.6,"E Wacker Pl, Chicago, IL 60601, US","N Lincoln Ave, Chicago, IL 60618-1741, US",60601,60618,25.39,2024-04-04 09:38:32,2024-04-04 10:00:39
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"N Rush St, Chicago, IL 60611, US","N Rush St, Chicago, IL 60611, US",60611,60611,0.0,2024-04-04 09:32:02,2024-04-04 09:32:02
UberX,TRIP,COMPLETED,0.0,1.5,900,2.5,"W Ohio St, Chicago, IL 60642-6120, US","N Dearborn St, Chicago, IL 60602-3101, US",60642,60602,8.39,2024-04-04 09:16:19,2024-04-04 09:31:19
UberX,TRIP,COMPLETED,0.0,0.0,699,3.3,"E Jackson Blvd, Chicago, IL 60604, US","W Hubbard St, Chicago, IL 60642-6343, US",60604,60642,9.55,2024-04-04 08:57:03,2024-04-04 09:08:42
UberX,TRIP,COMPLETED,5.0,2.5,1482,8.8,"W Ardmore Ave, Chicago, IL 60660-3720, US","E Van Buren St, Chicago, IL 60605-1207, US",60660,60605,22.87,2024-04-04 08:27:24,2024-04-04 08:52:06
UberX,TRIP,COMPLETED,0.0,1.75,666,2.5,"N State St, Chicago, IL 60610, US","W Erie St, Chicago, IL 60622-6017, US",60610,60622,7.81,2024-04-03 23:36:04,2024-04-03 23:47:10
UberX,TRIP,COMPLETED,10.0,9.25,644,2.8,"N Elston Ave, Chicago, IL 60642, US","W Huron St, Chicago, IL 60654, US",60642,60654,25.45,2024-04-03 23:08:23,2024-04-03 23:19:07
UberX,TRIP,COMPLETED,0.0,0.0,924,4.2,"W Irving Park Rd, Chicago, IL 60613-2525, US","N Ashland Ave, Chicago, IL 60622-5119, US",60613,60622,8.89,2024-04-03 22:56:20,2024-04-03 23:11:44
UberX,TRIP,COMPLETED,1.0,0.0,1095,4.1,"N Southport Ave, Chicago, IL 60613-3710, US","W Hood Ave, Chicago, IL 60659-4213, US",60613,60659,9.31,2024-04-03 21:37:51,2024-04-03 21:56:06
UberX,TRIP,COMPLETED,3.0,0.0,612,2.3,"N Lincoln Ave, Chicago, IL 60613-3518, US","N Winthrop Ave, Chicago, IL 60640, US",60613,60640,8.44,2024-04-03 21:16:06,2024-04-03 21:26:18
UberX,TRIP,COMPLETED,0.0,0.0,429,1.8,"N Elston Ave, Chicago, IL 60647, US","W Eddy St, Chicago, IL 60657-1009, US",60647,60657,6.96,2024-04-03 20:59:14,2024-04-03 21:06:23
UberX,TRIP,COMPLETED,0.0,0.0,555,2.4,"W Ainslie St, Chicago, IL 60625-1302, US","N Western Ave, Chicago, IL 60618-6011, US",60625,60618,5.73,2024-04-03 20:43:54,2024-04-03 20:53:09
UberX,TRIP,COMPLETED,3.0,0.0,463,2.0,"N Clark St, Chicago, IL 60660, US","W Leland Ave, Chicago, IL 60625-1527, US",60660,60625,7.6,2024-04-03 20:36:15,2024-04-03 20:43:58
UberX,TRIP,COMPLETED,1.0,0.0,470,1.3,"N Broadway, Chicago, IL 60640-5011, US","W Balmoral Ave, Chicago, IL 60640, US",60640,60640,5.31,2024-04-03 20:23:52,2024-04-03 20:31:42
UberX,TRIP,COMPLETED,0.0,0.0,436,1.6,"N Lincoln Ave, Chicago, IL 60625, US","N Kenmore Ave, Chicago, IL 60640-5039, US",60625,60640,4.24,2024-04-03 20:15:39,2024-04-03 20:22:55
UberX,TRIP,COMPLETED,3.0,0.0,282,0.8,"N Lincoln Ave, Chicago, IL 60618, US","W Wilson Ave, Chicago, IL 60625-2123, US",60618,60625,8.5,2024-04-03 20:01:33,2024-04-03 20:06:15
UberX,TRIP,COMPLETED,0.0,0.0,353,0.7,"N Clybourn Ave, Chicago, IL 60614, US","N Clybourn Ave, Chicago, IL 60618-8364, US",60614,60618,4.18,2024-04-03 19:46:14,2024-04-03 19:52:07
UberX,TRIP,COMPLETED,0.0,1.0,1880,5.3,"W 15th St, Chicago, IL 60608-3692, US","N Clybourn Ave, Chicago, IL 60614, US",60608,60614,15.14,2024-04-03 19:11:08,2024-04-03 19:42:28
UberX Share,CT,COMPLETED,0.0,0.0,0,0.0,"N Western Ave, Chicago, IL 60622, US","N Western Ave, Chicago, IL 60622, US",60622,60622,0.0,2024-04-03 18:42:11,2024-04-03 18:42:11
UberX,TRIP,COMPLETED,0.0,2.0,1087,7.0,"N Western Ave, Chicago, IL 60647, US","S Throop St, Chicago, IL 60608, US",60647,60608,15.47,2024-04-03 18:41:46,2024-04-03 18:59:53
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"3138 W Walton St, Chicago, IL 60622-4348, US","3138 W Walton St, Chicago, IL 60622-4348, US",60622,60622,0.0,2024-04-03 18:36:17,2024-04-03 18:36:17
UberX,TRIP,COMPLETED,5.0,0.0,849,3.0,"N Elston Ave, Chicago, IL 60618-5833, US","W Le Moyne St, Chicago, IL 60651-2341, US",60618,60651,13.11,2024-04-03 18:19:38,2024-04-03 18:33:47
UberX,TRIP,COMPLETED,0.0,1.25,2533,7.5,"E Chicago Ave, Chicago, IL 60611, US","W Addison St, Chicago, IL 60618, US",60611,60618,15.11,2024-04-03 17:07:54,2024-04-03 17:50:07
Comfort,TRIP,COMPLETED,0.0,0.0,921,3.0,"N Clark St, Chicago, IL 60614, US","E Ontario St, Chicago, IL 60611, US",60614,60611,8.04,2024-04-03 16:40:07,2024-04-03 16:55:28
UberX,TRIP,COMPLETED,2.0,1.25,1009,3.2,"E Ontario St, Chicago, IL 60611, US","N Stockton Dr and W La Salle Dr, Chicago, IL 60614, US",60611,60614,9.93,2024-04-03 16:21:12,2024-04-03 16:38:01
Comfort,TRIP,COMPLETED,0.0,0.0,797,3.9,"N Elston Ave, Chicago, IL 60642-1544, US","E Ohio St, Chicago, IL 60611-3460, US",60642,60611,9.49,2024-04-03 16:02:45,2024-04-03 16:16:02
UberX,TRIP,COMPLETED,8.0,0.0,1331,6.9,"N Sheridan Rd, Chicago, IL 60640, US","W Cortland St, Chicago, IL 60622, US",60640,60622,20.14,2024-04-03 15:39:06,2024-04-03 16:01:17
UberX,TRIP,COMPLETED,0.0,0.0,664,1.7,"N Glenwood Ave, Chicago, IL 60660-3449, US","N Glenwood Ave, Chicago, IL 60660-3449, US",60660,60660,5.62,2024-04-03 13:29:58,2024-04-03 13:41:02
UberX,TRIP,COMPLETED,0.0,0.0,1526,7.9,"S Wolcott Ave, Chicago, IL 60612, US","N Spaulding Ave, Chicago, IL 60618, US",60612,60618,10.34,2024-04-03 12:18:09,2024-04-03 12:43:35
UberX,TRIP,COMPLETED,0.0,0.0,352,1.2,"N Park, Chicago, IL 60611, US","N Wabash Ave, Chicago, IL 60601, US",60611,60601,3.73,2024-04-03 11:13:06,2024-04-03 11:18:58
UberX,TRIP,COMPLETED,1.0,0.0,652,2.8,"W Division St, Chicago, IL 60622-3809, US","N Rush St, Chicago, IL 60611, US",60622,60611,7.39,2024-04-03 10:59:55,2024-04-03 11:10:47
Comfort,TRIP,COMPLETED,0.0,0.0,252,0.3,"N Wells St, Chicago, IL 60606-1816, US","N Wacker Dr, Chicago, IL 60606-1511, US",60606,60606,5.46,2024-04-03 10:46:59,2024-04-03 10:51:11
UberX,TRIP,COMPLETED,0.0,0.0,308,0.7,"W Chestnut St, Chicago, IL 60610-4378, US","N Wells St, Chicago, IL 60654-4705, US",60610,60654,3.56,2024-04-03 10:36:34,2024-04-03 10:41:42
UberX,TRIP,COMPLETED,4.49,1.25,3049,9.8,"W Sherwin Ave, Chicago, IL 60626-1915, US","N La Salle Dr, Chicago, IL 60654, US",60626,60654,25.38,2024-04-03 09:41:14,2024-04-03 10:32:03
UberX,TRIP,COMPLETED,0.0,0.0,1086,10.2,"W Armitage Ave, Chicago, IL 60614, US","N Mason Ave, Chicago, IL 60646-1225, US",60614,60646,10.2,2024-04-02 23:30:57,2024-04-02 23:49:03
UberX,TRIP,COMPLETED,0.0,0.0,307,1.5,"N Sheffield Ave, Chicago, IL 60657-2212, US","N Sheffield Ave, Chicago, IL 60614, US",60657,60614,4.21,2024-04-02 23:20:57,2024-04-02 23:26:04
UberX,TRIP,COMPLETED,0.0,0.0,337,1.2,"W Aldine Ave, Chicago, IL 60657-3753, US","N Sheffield Ave, Chicago, IL 60657, US",60657,60657,3.01,2024-04-02 23:16:25,2024-04-02 23:22:02
UberX,TRIP,COMPLETED,0.0,0.0,934,3.8,"2922 Irving Park Road, Chicago, IL 60106, US","W Aldine Ave, Chicago, IL 60657-3754, US",60106,60657,7.5,2024-04-02 23:00:15,2024-04-02 23:15:49
UberX,TRIP,COMPLETED,5.0,0.0,630,2.8,"W Diversey Pkwy, Chicago, IL 60647, US","N Francisco Ave, Chicago, IL 60618-1409, US",60647,60618,11.68,2024-04-02 22:43:38,2024-04-02 22:54:08
UberX,TRIP,COMPLETED,0.0,0.0,879,5.5,"S Dearborn St, Chicago, IL 60604, US","N Western Ave, Chicago, IL 60647-3143, US",60604,60647,7.96,2024-04-02 22:22:41,2024-04-02 22:37:20
UberX,TRIP,COMPLETED,5.0,1.25,592,3.6,"N Greenview Ave, Chicago, IL 60642-2352, US","E Monroe St, Chicago, IL 60603, US",60642,60603,11.81,2024-04-02 22:12:32,2024-04-02 22:22:24
UberX,TRIP,COMPLETED,0.0,0.0,297,1.2,"N Paulina St, Chicago, IL 60622-5030, US","N Greenview Ave, Chicago, IL 60642-2342, US",60622,60642,3.45,2024-04-02 22:01:48,2024-04-02 22:06:45
UberX,TRIP,COMPLETED,0.0,0.0,1279,5.5,"W Addison St, Chicago, IL 60613, US","W Superior St, Chicago, IL 60622-5529, US",60613,60622,8.75,2024-04-02 21:43:22,2024-04-02 22:04:41
UberX,TRIP,COMPLETED,3.0,0.0,587,1.8,"1419 W Fullerton Ave, Chicago, IL 60614, Chicago, IL 60614, US","N Clark St, Chicago, IL 60613, US",60614,60613,7.99,2024-04-02 21:30:05,2024-04-02 21:39:52
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"E Monroe St, Chicago, IL 60603, US","E Monroe St, Chicago, IL 60603, US",60603,60603,0.0,2024-04-02 21:03:26,2024-04-02 21:03:26
UberX,TRIP,COMPLETED,0.0,0.0,1227,4.5,"E Waterside Dr, Chicago, IL 60601, US","N Clybourn Ave, Chicago, IL 60614-3011, US",60601,60614,9.18,2024-04-02 21:00:27,2024-04-02 21:20:54
UberX,TRIP,COMPLETED,0.0,0.0,673,2.2,"N Racine Ave, Chicago, IL 60607-2010, US","N Field Blvd, Chicago, IL 60601, US",60607,60601,6.09,2024-04-02 20:49:59,2024-04-02 21:01:12
UberX,TRIP,COMPLETED,0.0,0.0,553,1.7,"W Van Buren St, Chicago, IL 60607-3815, US","W Randolph St, Chicago, IL 60607, US",60607,60607,6.62,2024-04-02 20:37:10,2024-04-02 20:46:23
UberX,TRIP,COMPLETED,0.0,0.0,870,3.3,"N Sheridan Rd, Chicago, IL 60657-5522, US","N Elston Ave, Chicago, IL 60642, US",60657,60642,7.43,2024-04-02 20:16:38,2024-04-02 20:31:08
UberX,TRIP,COMPLETED,0.0,0.0,1360,10.3,"W 19th St, Chicago, IL 60608-3311, US","Broadway St, Chicago, IL 60657, US",60608,60657,12.27,2024-04-02 19:49:08,2024-04-02 20:11:48
UberX Share,CT,COMPLETED,0.0,0.0,318,1.4,"W 63rd St, Chicago, IL 60621, US","S Indiana Ave, Chicago, IL 60637-3915, US",60621,60637,3.43,2024-04-02 19:29:18,2024-04-02 19:34:36
UberX,TRIP,COMPLETED,0.0,0.0,1523,14.8,"W Irving Park Rd, Chicago, IL 60613-1927, US","S Yale Ave, Chicago, IL 60621-3833, US",60613,60621,15.54,2024-04-02 19:03:50,2024-04-02 19:29:13
UberX,TRIP,COMPLETED,0.0,0.0,1209,4.0,"N Clark St, Chicago, IL 60614-2718, US","N Clark St, Chicago, IL 60613, US",60614,60613,9.65,2024-04-02 18:37:16,2024-04-02 18:57:25
UberX,TRIP,COMPLETED,0.0,0.0,1825,7.2,"W Touhy Ave, Chicago, IL 60646-1036, US","N Sheridan Rd, Chicago, IL 60626-5312, US",60646,60626,14.19,2024-04-02 17:20:30,2024-04-02 17:50:55
UberX,TRIP,COMPLETED,0.0,1.5,1442,7.4,"N Dearborn St, Chicago, IL 60610-2720, US","N Kenmore Ave, Chicago, IL 60660-3645, US",60610,60660,10.03,2024-04-14 17:43:32,2024-04-14 18:07:34
UberX,TRIP,COMPLETED,0.0,2.25,1208,3.7,"W North Ave, Chicago, IL 60647-5414, US","N State St, Chicago, IL 60610-3325, US",60647,60610,11.19,2024-04-14 17:16:59,2024-04-14 17:37:07
UberX,TRIP,COMPLETED,0.0,2.25,239,1.1,"N Damen Ave, Chicago, IL 60622-4948, US","W Division St, Chicago, IL 60622-2942, US",60622,60622,6.19,2024-04-14 17:04:55,2024-04-14 17:08:54
Comfort,TRIP,COMPLETED,0.0,2.5,359,1.0,"N California Ave, Chicago, IL 60622-3403, US","N Western Ave, Chicago, IL 60622, US",60622,60622,8.76,2024-04-14 16:52:21,2024-04-14 16:58:20
Uber Pet,TRIP,COMPLETED,0.0,0.0,2018,9.5,"N Oconto Ave, Chicago, IL 60631-4328, US","W Belden Ave, Chicago, IL 60647-3010, US",60631,60647,19.43,2024-04-14 16:12:26,2024-04-14 16:46:04
UberX,TRIP,COMPLETED,0.0,0.0,1406,5.6,"N Olmsted Ave, Chicago, IL 60631-1335, US","N Oliphant Ave, Chicago, IL 60631-1322, US",60631,60631,10.18,2024-04-14 15:43:16,2024-04-14 16:06:42
UberX,TRIP,COMPLETED,1.0,0.0,1264,7.9,"Old Orchard Ctr, Skokie, IL 60077, US","S Fairview Ave, Park Ridge, IL 60068-4017, US",60077,60068,11.6,2024-04-14 15:23:01,2024-04-14 15:44:05
UberX,TRIP,COMPLETED,5.0,0.0,848,4.1,"Chicago Ave, Evanston, IL 60201, US","Old Orchard Rd, Skokie, IL 60077, US",60201,60077,11.5,2024-04-14 14:42:30,2024-04-14 14:56:38
UberX,TRIP,COMPLETED,0.0,0.0,418,1.2,"Ridge Ave, Evanston, IL 60201-3615, US","Arts Circle Dr, Evanston, IL 60208, US",60201,60208,3.31,2024-04-14 14:29:32,2024-04-14 14:36:30
UberX,TRIP,COMPLETED,0.0,2.25,534,2.0,"Campus Dr, Evanston, IL 60208, US","Church St, Evanston, IL 60201-3604, US",60208,60201,5.26,2024-04-14 14:19:58,2024-04-14 14:28:52
UberX,TRIP,COMPLETED,0.0,1.0,568,1.9,"Hinman Ave, Evanston, IL 60202-2333, US","Campus Dr, Evanston, IL 60208, US",60202,60208,5.69,2024-04-14 14:08:35,2024-04-14 14:18:03
UberX,TRIP,COMPLETED,0.0,0.0,508,2.2,"Arts Circle Dr, Evanston, IL 60208, US","Washington St, Evanston, IL 60202-2223, US",60208,60202,4.12,2024-04-14 13:57:24,2024-04-14 14:05:52
UberX,TRIP,COMPLETED,0.0,1.0,330,1.1,"Sherman Ave, Evanston, IL 60201-4422, US","Campus Dr, Evanston, IL 60208, US",60201,60208,5.0,2024-04-14 13:47:30,2024-04-14 13:53:00
UberX,TRIP,COMPLETED,1.0,0.0,785,4.2,"Maple Ave, Evanston, IL 60201, US","Old Orchard Ctr, Skokie, IL 60077, US",60201,60077,8.37,2024-04-14 12:06:43,2024-04-14 12:19:48
UberX,TRIP,CANCELED,0.0,0.0,56,0.1,"Maple Ave, Evanston, IL 60201, US","Maple Ave, Evanston, IL 60201, US",60201,60201,2.99,2024-04-14 11:58:33,2024-04-14 11:59:29
UberX,TRIP,COMPLETED,0.0,0.0,236,0.8,"Maple Ave, Evanston, IL 60201, US","Ashland Ave, Evanston, IL 60201, US",60201,60201,3.01,2024-04-14 11:45:24,2024-04-14 11:49:20
UberX,TRIP,COMPLETED,6.49,0.0,1883,11.4,"N Clark St, Chicago, IL 60614, US","Oak Ave, Evanston, IL 60201-3891, US",60614,60201,20.36,2024-04-14 11:11:14,2024-04-14 11:42:37
UberX,TRIP,COMPLETED,0.0,1.25,497,1.7,"N Magnolia Ave, Chicago, IL 60614-4011, US","N Wells St, Chicago, IL 60610-1307, US",60614,60610,7.41,2024-04-14 11:04:11,2024-04-14 11:12:28
Comfort,TRIP,COMPLETED,0.0,2.25,1696,5.7,"W Ohio St, Chicago, IL 60654-4410, US","N Kedzie Ave, Chicago, IL 60618, US",60654,60618,21.0,2024-04-12 19:19:01,2024-04-12 19:47:17
UberX,TRIP,COMPLETED,0.0,2.5,511,1.3,"N Paulina St, Chicago, IL 60622-3830, US","W Huron St, Chicago, IL 60642-5931, US",60622,60642,5.93,2024-04-12 19:02:58,2024-04-12 19:11:29
UberX,TRIP,COMPLETED,0.0,1.25,1312,4.3,"N Saint Louis Ave, Chicago, IL 60647-2405, US","1721 W Division St, Chicago, IL 60622, US",60647,60622,14.04,2024-04-12 18:39:45,2024-04-12 19:01:37
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"N Whipple St, Chicago, IL 60647-3809, US","N Whipple St, Chicago, IL 60647-3809, US",60647,60647,3.09,2024-04-12 18:31:07,2024-04-12 18:31:07
UberX,TRIP,COMPLETED,0.0,2.75,3840,8.7,"N Hudson Ave, Chicago, IL 60610-1124, US","W Newport Ave, Chicago, IL 60641-3556, US",60610,60641,26.41,2024-04-12 17:09:34,2024-04-12 18:13:34
UberX,TRIP,COMPLETED,5.0,5.75,1099,2.0,"W Madison St, Chicago, IL 60661-7600, US","W Division St, Chicago, IL 60610-1823, US",60661,60610,15.6,2024-04-12 16:56:08,2024-04-12 17:14:27
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"509 W Randolph St, Chicago, IL 60661, US","509 W Randolph St, Chicago, IL 60661, US",60661,60661,0.0,2024-04-12 16:55:20,2024-04-12 16:55:20
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"3914 N Damen Ave, Chicago, IL 60618-3906, US","3914 N Damen Ave, Chicago, IL 60618-3906, US",60618,60618,0.0,2024-04-12 16:12:28,2024-04-12 16:12:28
UberX,TRIP,COMPLETED,0.0,2.0,2358,6.3,"N Lakewood Ave, Chicago, IL 60613-3716, US","W Madison St, Chicago, IL 60661-3520, US",60613,60661,14.35,2024-04-12 16:05:37,2024-04-12 16:44:55
UberX,TRIP,COMPLETED,4.99,0.0,2671,11.4,"Lincoln Ave, Morton Grove, IL 60053, US","3800 N Clark St, Chicago, IL 60613, US",60053,60613,22.47,2024-04-12 15:31:09,2024-04-12 16:15:40
UberX,TRIP,COMPLETED,4.59,2.25,1675,8.8,"W Granville Ave, Chicago, IL 60660-1121, US","Dempster St, Skokie, IL 60077-1802, US",60660,60077,21.13,2024-04-12 14:46:37,2024-04-12 15:14:32
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"6353 N Hermitage Ave, Chicago, IL 60660-1129, US","6353 N Hermitage Ave, Chicago, IL 60660-1129, US",60660,60660,2.9,2024-04-12 14:42:50,2024-04-12 14:42:50
UberX,TRIP,COMPLETED,3.0,7.0,999,4.6,"N Green St, Chicago, IL 60607, US","W George St, Chicago, IL 60657-4102, US",60607,60657,19.18,2024-04-10 21:42:01,2024-04-10 21:58:40
UberX,TRIP,COMPLETED,0.0,0.0,461,3.2,"N Seeley Ave, Chicago, IL 60647-3314, US","W Kinzie St, Chicago, IL 60654, US",60647,60654,4.95,2024-04-10 21:31:17,2024-04-10 21:38:58
UberX,TRIP,COMPLETED,3.0,0.0,217,0.8,"N Oakley Ave, Chicago, IL 60647-3238, US","1960 N Damen Ave, Chicago, IL 60647, US",60647,60647,6.01,2024-04-10 21:25:27,2024-04-10 21:29:04
UberX,TRIP,COMPLETED,0.0,0.0,999,3.2,"N Broadway, Chicago, IL 60654, US","N Western Ave, Chicago, IL 60647-4105, US",60654,60647,7.63,2024-04-10 21:09:40,2024-04-10 21:26:19
UberX,TRIP,COMPLETED,2.11,1.75,1181,3.7,"W Huron St, Chicago, IL 60642-5725, US","W Wellington Ave, Chicago, IL 60657, US",60642,60657,13.15,2024-04-10 20:40:56,2024-04-10 21:00:37
UberX,TRIP,COMPLETED,0.0,4.0,521,1.9,"N Wolcott Ave, Chicago, IL 60622-1004, US","W Chicago Ave, Chicago, IL 60622, US",60622,60622,8.31,2024-04-10 19:27:30,2024-04-10 19:36:11
UberX,TRIP,COMPLETED,3.0,0.0,2187,3.4,"E Delaware Pl, Chicago, IL 60611, US","W Wabansia Ave, Bucktown, IL 60622, US",60611,60622,22.97,2024-04-10 18:55:00,2024-04-10 19:31:27
UberX,TRIP,COMPLETED,0.0,6.25,1295,3.3,"S Dr Martin Luther King Jr Dr, Chicago, IL 60616, US","N Saint Clair St, Chicago, IL 60611, US",60616,60611,18.82,2024-04-10 17:48:17,2024-04-10 18:09:52
UberX,TRIP,COMPLETED,3.58,5.0,1181,2.7,"N Michigan Ave, Chicago, IL 60611, US","S Clark St, Chicago, IL 60605-2191, US",60611,60605,15.91,2024-04-10 17:34:09,2024-04-10 17:53:50
UberX,TRIP,COMPLETED,0.0,6.75,1080,3.5,"N Wolcott Ave, Chicago, IL 60612, US","E Delaware Pl, Chicago, IL 60611, US",60612,60611,16.17,2024-04-10 17:10:28,2024-04-10 17:28:28
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"2051 W Carroll Ave, Chicago, IL 60612-1601, US","2051 W Carroll Ave, Chicago, IL 60612-1601, US",60612,60612,0.0,2024-04-10 17:08:27,2024-04-10 17:08:27
Business Comfort,TRIP,COMPLETED,5.0,1.75,536,2.0,"1551 W North Ave, Chicago, IL 60642, US","W Fulton St, Chicago, IL 60607-1124, US",60642,60607,12.51,2024-04-10 16:58:00,2024-04-10 17:06:56
Comfort,TRIP,COMPLETED,0.0,1.5,889,3.3,"N Wood St, Chicago, IL 60622-3262, US","W Monroe St, Chicago, IL 60603, US",60622,60603,13.08,2024-04-10 16:08:19,2024-04-10 16:23:08
UberX,TRIP,COMPLETED,3.0,3.75,2128,5.2,"S Dearborn St, Chicago, IL 60603-5506, US","N Bosworth Ave, Chicago, IL 60642-2348, US",60603,60642,20.38,2024-04-10 16:05:36,2024-04-10 16:41:04
UberX,TRIP,COMPLETED,0.0,3.0,1999,8.2,"W Farwell Ave, Chicago, IL 60626-3601, US","W Superior St, Chicago, IL 60622, US",60626,60622,19.55,2024-04-10 15:26:23,2024-04-10 15:59:42
UberX,TRIP,COMPLETED,0.0,1.0,459,1.4,"N Mozart St, Chicago, IL 60659-1609, US","N Damen Ave, Chicago, IL 60645-5606, US",60659,60645,7.08,2024-04-10 15:15:47,2024-04-10 15:23:26
UberX,TRIP,COMPLETED,0.0,0.0,902,3.7,"N California Ave, Chicago, IL 60622, US","W Fillmore St, Chicago, IL 60624-4309, US",60622,60624,6.66,2024-04-10 11:06:54,2024-04-10 11:21:56
UberX,TRIP,COMPLETED,3.92,0.0,1258,6.3,"S Dr Martin Luther King Jr Dr, Chicago, IL 60616, US","N Western Ave, Chicago, IL 60612, US",60616,60612,13.9,2024-04-10 10:45:16,2024-04-10 11:06:14
